type,small_bags,large_bags,xlarge_bags,total_bags
conventional,138025.58,50282.84,3783.33,192091.75
organic,995.55,0,0,995.55
conventional,549739.69,121602.83,4.44,671346.96
organic,64066.48,1679.14,0,65745.62
conventional,1259470.2,489069.92,74.44,1748614.56
organic,177417.49,43412.11,0,220829.6
conventional,28369.04,29672.65,6.67,58048.36
organic,16086.41,6555.47,0,22641.88
conventional,143225.21,136264.74,51.26,279541.21
organic,8871.1,0,0,8871.1
conventional,171731.24,31822.45,20,203573.69
organic,25617.38,997.04,0,26614.42
conventional,238711.48,367581.21,0,606292.69
organic,30836.77,95.64,0,30932.41
conventional,43264.31,67688.11,0,110952.42
organic,9707.34,0,0,9707.34
conventional,689368.38,162557.98,844.51,852770.87
organic,27696.8,8254.21,0,35951.01
conventional,120559.51,290466.66,1185.38,412211.55
organic,5958.84,31387.65,17.49,37363.98
conventional,220543.24,12524.89,16.67,233084.8
organic,10807.01,55.04,0,10862.05
conventional,146319.79,38012.47,24.39,184356.65
organic,10910.58,2159.35,0,13069.93
conventional,92429.23,39258.77,76.67,131764.67
organic,4502.86,2291.83,0,6794.69
conventional,94431.64,10889.58,4307.25,109628.47
organic,6775.27,0,0,6775.27
conventional,285613.59,45048.93,1583.33,332245.85
organic,6040.35,41.89,0,6082.24
conventional,185603.29,7283.51,4104.87,196991.67
organic,13341.79,0,0,13341.79
conventional,129265.37,268795.2,251.3,398311.87
organic,3678.84,38595.43,2.92,42277.19
conventional,197884.66,41803.69,3381.48,243069.83
organic,12322.11,2227.17,0,14549.28
conventional,2078574.04,1358232.58,7873.99,3444680.61
organic,101657.35,21702.29,0,123359.64
conventional,1619457.68,1242219.72,35819.02,2897496.42
organic,64618.99,11615.02,0,76234.01
conventional,22083.7,48272.4,17.03,70373.13
organic,1199.63,2892.9,0,4092.53
conventional,66297.8,36783.05,6.67,103087.52
organic,2923.28,11.11,0,2934.39
conventional,13835.62,24108.06,6.67,37950.35
organic,2066.51,3639.08,0,5705.59
conventional,160355.16,144013.93,46.01,304415.1
organic,6372.22,0,0,6372.22
conventional,12949530.59,7288681.58,359188.86,20597401.03
organic,873257.97,205260.82,20.84,1078539.63
conventional,1440108.32,2839001.01,4412.65,4283521.98
organic,170671.81,86921.26,20.84,257613.91
conventional,254116.58,140319.65,20,394456.23
organic,22649.58,785.27,0,23434.85
conventional,8295.76,5329.96,6.67,13632.39
organic,2618.45,16.23,0,2634.68
conventional,331586.95,100701.17,12299.04,444587.16
organic,6044.05,835.32,0,6879.37
conventional,247648.53,67101.99,6.67,314757.19
organic,27388.06,1748.52,0,29136.58
conventional,26537.22,21124.63,162.1,47823.95
organic,1437.96,1723.32,0,3161.28
conventional,103992.96,45606.17,3.33,149602.46
organic,11584.18,16015.83,0,27600.01
conventional,46914.86,52003.06,6.67,98924.59
organic,3476.97,8783.45,0,12260.42
conventional,2380779.04,196779.67,309290.84,2886849.55
organic,123788.01,92.83,0,123880.84
conventional,108671.24,7311.96,17.43,116000.63
organic,8602.85,13.33,0,8616.18
conventional,120275.82,73496.75,1133.35,194905.92
organic,36945.39,0,0,36945.39
conventional,109292.33,35129.71,2733.71,147155.75
organic,1743.22,2389.43,0,4132.65
conventional,162108.77,31261.05,23.75,193393.57
organic,2485.89,589.93,0,3075.82
conventional,447265.44,275513.51,152.07,722931.02
organic,19717.66,12163.33,0,31880.99
conventional,197727.43,370260.89,826.7,568815.02
organic,55823.64,57.79,0,55881.43
conventional,347001.75,44822.83,6472.24,398296.82
organic,6825.42,400.82,0,7226.24
conventional,33259.49,6179.77,9274.62,48713.88
organic,8047.37,6.72,0,8054.09
conventional,1671777.87,553675.93,34951.11,2260404.91
organic,116411.26,9832.88,0,126244.14
conventional,109811.53,11298.37,6.66,121116.56
organic,11757.27,896.99,0,12654.26
conventional,58264.94,9825.46,0,68090.4
organic,4446,158.99,0,4604.99
conventional,170792.82,487143.37,69322.28,727258.47
organic,21285.49,106.67,0,21392.16
conventional,144744.63,25007.86,683.41,170435.9
organic,3060.61,2286.79,0,5347.4
conventional,46372.52,62191.24,0,108563.76
organic,2493.33,0,0,2493.33
conventional,131277.39,108770.18,673.53,240721.1
organic,11654.96,31.07,0,11686.03
conventional,1557126.15,115269.2,256339.76,1928735.11
organic,80541.72,56.55,0,80598.27
conventional,75428.69,36155.69,10,111594.38
organic,1679.29,23.5,0,1702.79
conventional,146189.64,386766.74,33.33,532989.71
organic,9517.76,0,0,9517.76
conventional,1426906.87,398898.27,398.04,1826203.18
organic,86169.56,5336.52,0,91506.08
conventional,139995.31,52837.24,10.59,192843.14
organic,1773.66,185.73,0,1959.39
conventional,73063.1,42428.8,3550,119041.9
organic,905.56,0,0,905.56
conventional,442893.62,102110.7,0,545004.32
organic,47166.32,3264.22,0,50430.54
conventional,1131369.68,383791.09,40,1515200.77
organic,136080.99,48021.47,0,184102.46
conventional,28697.81,29535.65,0,58233.46
organic,17648.44,8963.49,0,26611.93
conventional,122953.74,134846.95,16.67,257817.36
organic,6457.77,3.33,0,6461.1
conventional,159778.53,33925.47,10,193714
organic,16229.88,1903.77,0,18133.65
conventional,348513.93,285921.48,0,634435.41
organic,40705.6,243.02,0,40948.62
conventional,44141.21,32426.57,0,76567.78
organic,9322.91,20,0,9342.91
conventional,696871.93,103893.31,5156.51,805921.75
organic,46789.49,8712.44,0,55501.93
conventional,195522.62,161939.53,404.12,357866.27
organic,3221.31,36323.2,1.93,39546.44
conventional,134932.52,12159.82,16.67,147109.01
organic,7540.97,388.6,0,7929.57
conventional,120904.54,39757.46,10,160672
organic,8845.2,464.5,0,9309.7
conventional,92274.16,33819.06,13.33,126106.55
organic,3021.03,366.66,0,3387.69
conventional,98924.19,7886.48,3847.19,110657.86
organic,5235.94,0,0,5235.94
conventional,245147.61,54144.32,29.04,299320.97
organic,5610.91,11.42,0,5622.33
conventional,167258.07,5825.34,7236.34,180319.75
organic,11999.59,6.6,0,12006.19
conventional,124668.85,194953.25,372.55,319994.65
organic,3912.69,106270.5,13.07,110196.26
conventional,162274.66,49471.67,4262.95,216009.28
organic,6890.31,1130.43,0,8020.74
conventional,1562090.27,1405950.49,103692.46,3071733.22
organic,86054.12,27263.78,0,113317.9
conventional,1416619.94,1253491.57,41271.03,2711382.54
organic,49859.36,2832.16,0,52691.52
conventional,22834.08,35318.45,9.62,58162.15
organic,1149.95,3298.95,0,4448.9
conventional,80082.54,10409.42,0,90491.96
organic,4343.55,20.65,0,4364.2
conventional,14876,16465.93,0,31341.93
organic,1905.8,2025.82,0,3931.62
conventional,118210.1,181615.19,34.49,299859.78
organic,4256.66,0,0,4256.66
conventional,12002214.73,6411537.42,497947.41,18911699.56
organic,857443.56,270718.74,14.82,1128177.12
conventional,1715799.07,2115057.04,3147.41,3834003.52
organic,212290.81,168626.69,14.82,380932.32
conventional,229565.57,120965.48,13.33,350544.38
organic,21724.8,1145.85,0,22870.65
conventional,8497.43,5961.96,0,14459.39
organic,1894.31,0,0,1894.31
conventional,271602.73,83264.65,15211.85,370079.23
organic,5832.72,5286.52,0,11119.24
conventional,237486.72,111973.96,230,349690.68
organic,36121.05,1878.55,0,37999.6
conventional,21203.82,14079.96,82.24,35366.02
organic,1062.49,1787.59,0,2850.08
conventional,112930.24,23545.2,6.67,136482.11
organic,9234.65,16465.01,0,25699.66
conventional,55429.97,31532.4,73.33,87035.7
organic,6099.6,1895.26,0,7994.86
conventional,1812703.17,152802.11,223693.91,2189199.19
organic,121025.84,307.44,0,121333.28
conventional,105907.5,11124.87,20,117052.37
organic,6431.76,0,0,6431.76
conventional,110593.44,62636.28,64.81,173294.53
organic,33577.46,60,0,33637.46
conventional,116216.29,25201.6,12121.69,153539.58
organic,1346.96,4971.49,0,6318.45
conventional,139275.5,30669.3,674.37,170619.17
organic,2309.02,2273.06,0,4582.08
conventional,455343.84,230940,133.88,686417.72
organic,22142.27,12696.67,0,34838.94
conventional,186213.83,423435.96,984.63,610634.42
organic,15811.59,2169.02,0,17980.61
conventional,271391.23,64432.53,11775.65,347599.41
organic,6280.76,1345.78,0,7626.54
conventional,31288.85,5273.96,11515.06,48077.87
organic,9583.45,6.67,0,9590.12
conventional,1427711.1,519055.13,58515.7,2005281.93
organic,102063.28,14382.02,0,116445.3
conventional,120903.93,11643.85,120,132667.78
organic,10556.75,1035.34,0,11592.09
conventional,53420.31,10955.94,6.67,64382.92
organic,1273.78,0,0,1273.78
conventional,173252.08,545022.01,12864.09,731138.18
organic,23246.76,153.33,0,23400.09
conventional,119774.89,26683.41,1384.39,147842.69
organic,1731.3,879.11,0,2610.41
conventional,44861.84,75026.28,1383.33,121271.45
organic,463.34,0,0,463.34
conventional,110622.35,62471.63,915.67,174009.65
organic,8373.52,41.49,0,8415.01
conventional,1166587.45,91495.15,169648.4,1427731
organic,77162.01,292.47,0,77454.48
conventional,51066.62,31286.59,6.09,82359.3
organic,1191.42,455.36,0,1646.78
conventional,180597.2,350154.15,10,530761.35
organic,3251.12,0,0,3251.12
conventional,1275967.93,428338.71,3113.88,1707420.52
organic,94633.6,10217.27,0,104850.87
conventional,128232.16,43214.84,16.54,171463.54
organic,1386.59,1053.53,0,2440.12
conventional,58484.18,40040.54,4873.34,103398.06
organic,627.79,0,0,627.79
conventional,448441.06,111066.77,3.33,559511.16
organic,43480.07,2206.48,0,45686.55
conventional,1186740.09,342666.94,403.33,1529810.36
organic,126769.96,35501.24,0,162271.2
conventional,25371.87,40708.65,6.67,66087.19
organic,18041.32,8481,0,26522.32
conventional,124266.13,138287.18,106.67,262659.98
organic,3092.21,0,0,3092.21
conventional,174875.4,30001.46,20,204896.86
organic,17228.3,1692.8,0,18921.1
conventional,318190.48,256265.23,3.33,574459.04
organic,11176.95,250.97,0,11427.92
conventional,46007.43,35102.39,50,81159.82
organic,8737.82,33.33,0,8771.15
conventional,615639.27,109983.7,866.85,726489.82
organic,40814.19,7925.76,0,48739.95
conventional,133773.21,97579.57,742.3,232095.08
organic,2099.56,29431.34,0,31530.9
conventional,129753.06,18936.71,6.67,148696.44
organic,7297.41,32.98,0,7330.39
conventional,110052.18,41665.32,3.33,151720.83
organic,10786.24,932.55,0,11718.79
conventional,69962.83,34723.19,6.67,104692.69
organic,2932.26,692.57,0,3624.83
conventional,70919.29,7962.44,5787.48,84669.21
organic,5149.55,0,0,5149.55
conventional,184101.03,34623.11,18.5,218742.64
organic,9754.62,9.48,0,9764.1
conventional,140066.9,6295.23,9252.68,155614.81
organic,12579.56,0,0,12579.56
conventional,119777.27,88130.89,53.54,207961.7
organic,4298.8,90473.66,10.13,94782.59
conventional,153750.22,50134.22,7433.33,211317.77
organic,3956.3,2009.55,0,5965.85
conventional,1468439.41,1357347.18,19284.77,2845071.36
organic,90933.57,33380.54,0,124314.11
conventional,1318561.83,1206193.5,59079.54,2583834.87
organic,26537.95,11465.05,0,38003
conventional,21475.46,13892.06,0,35367.52
organic,1112.46,2499.16,0,3611.62
conventional,73647.54,11471.65,3.33,85122.52
organic,5230.29,0,0,5230.29
conventional,21924.5,9918.73,0,31843.23
organic,2482.24,417.74,0,2899.98
conventional,122623.3,184600.79,3.33,307227.42
organic,1727.05,0,0,1727.05
conventional,10656049.33,5768550.56,368214.95,16792814.84
organic,691028.63,258272.92,13.28,949314.83
conventional,1550286.53,1652163.3,3256.97,3205706.8
organic,88250.2,145093.61,13.28,233357.09
conventional,200395.6,48579.29,20,248994.89
organic,8834.33,1375.74,0,10210.07
conventional,7533.62,5325.05,10,12868.67
organic,1712.08,6.67,0,1718.75
conventional,258522.75,62117.02,9885.73,330525.5
organic,6464.76,9570.99,0,16035.75
conventional,234937.15,114634.68,916.66,350488.49
organic,23063.18,5568.85,0,28632.03
conventional,18363.5,10274.44,691.46,29329.4
organic,979.53,1533.71,0,2513.24
conventional,88962.25,16752.39,3.33,105717.97
organic,16411.16,19738.97,0,36150.13
conventional,35850.97,26199.14,356.67,62406.78
organic,15335.76,5698.52,0,21034.28
conventional,1570663.53,96843.75,138313.63,1805820.91
organic,107635.05,735.15,0,108370.2
conventional,100541.01,11660.46,382.2,112583.67
organic,9404.18,3.33,0,9407.51
conventional,85645.92,62299.71,153.3,148098.93
organic,28086.81,40,0,28126.81
conventional,167041.73,24164.36,109.9,191315.99
organic,1766.99,8984.86,0,10751.85
conventional,67342.77,29884,296.33,97523.1
organic,3261.79,1666.34,0,4928.13
conventional,393513.87,108952.86,1501.9,503968.63
organic,20081.31,9363.33,0,29444.64
conventional,167027.03,320543.35,3741.39,491311.77
organic,12566.61,7300.22,0,19866.83
conventional,113141.76,33321.08,8677.14,155139.98
organic,5696.8,4219.96,0,9916.76
conventional,29048.99,4075.58,10167.62,43292.19
organic,6786.44,13.26,0,6799.7
conventional,948721.1,441379.57,41743.17,1431843.84
organic,90459.7,23477.6,0,113937.3
conventional,109093.39,9243.1,943.34,119279.83
organic,4301.96,2839.44,0,7141.4
conventional,44256.24,10380.63,0,54636.87
organic,2012.65,0,0,2012.65
conventional,134479.7,366356.22,297.2,501133.12
organic,26016.33,221.32,0,26237.65
conventional,65925.3,27574.96,996.13,94496.39
organic,1889.93,1895.9,0,3785.83
conventional,37809.46,88113.88,46.67,125970.01
organic,438.89,0,0,438.89
conventional,85084.15,45716.18,230.15,131030.48
organic,5382.91,1948.7,0,7331.61
conventional,970863.43,45964.17,108510.72,1125338.32
organic,70301.77,640.78,0,70942.55
conventional,34118.69,29641.02,200,63959.71
organic,1086.85,1076.75,0,2163.6
conventional,123205.13,384894.09,3.33,508102.55
organic,2210,0,0,2210
conventional,1126464.74,401553.38,4433.83,1532451.95
organic,82179,18710.97,0,100889.97
conventional,97194.93,39231.77,156.67,136583.37
organic,1627.03,1633.65,0,3260.68
conventional,55137.42,47137.71,4110,106385.13
organic,453.33,0,0,453.33
conventional,348047.93,118461.35,113.33,466622.61
organic,30356.92,4375.96,0,34732.88
conventional,973717.32,315824.24,2816.66,1292358.22
organic,120193.57,51193.63,0,171387.2
conventional,25965.1,24637.03,6.67,50608.8
organic,12719.05,8246.25,0,20965.3
conventional,97313.11,152305.6,0,249618.71
organic,1742.23,0,0,1742.23
conventional,160572.32,31005.58,256.66,191834.56
organic,6282.13,3251.33,0,9533.46
conventional,211415.05,172117.12,1583.33,385115.5
organic,6280.1,742.75,0,7022.85
conventional,45052.26,34219.66,233.33,79505.25
organic,9686.16,0,0,9686.16
conventional,426874.08,76123.21,59799.22,562796.51
organic,54022.19,5901.24,0,59923.43
conventional,113814.77,92710.02,1204.95,207729.74
organic,2004.34,21376.34,7.61,23388.29
conventional,120207.55,21131.97,183.34,141522.86
organic,8278.57,3.33,0,8281.9
conventional,96599.2,30319.23,9.61,126928.04
organic,9130.05,2113.36,0,11243.41
conventional,57015.5,29088.47,131.41,86235.38
organic,3156.64,1379.96,0,4536.6
conventional,65684.34,11536.91,2470.34,79691.59
organic,4841.11,0,0,4841.11
conventional,163756.17,14393.69,2404.23,180554.09
organic,3626.89,18.86,0,3645.75
conventional,143617.24,9509.04,4668.18,157794.46
organic,13364.17,0,0,13364.17
conventional,112428.87,91681.72,1859.4,205969.99
organic,2735.84,37569.31,17.29,40322.44
conventional,139382.18,51643.22,4763.33,195788.73
organic,7107.15,2563.58,0,9670.73
conventional,1269394.18,840283.88,10192.65,2119870.71
organic,86920.64,26471.45,0,113392.09
conventional,1140181.61,1256162.82,40038.58,2436383.01
organic,27651.73,17802.27,0,45454
conventional,18717.83,13596.31,36.66,32350.8
organic,874.44,2346.34,2.37,3223.15
conventional,75081.39,7254.08,8117.5,90452.97
organic,8868.75,0,0,8868.75
conventional,12317.18,10592.09,3.33,22912.6
organic,7002.01,659.68,0,7661.69
conventional,103299.43,187397.16,3.33,290699.92
organic,795.55,0,0,795.55
conventional,8751301.61,4661547.01,310701.28,13723549.9
organic,639092.02,233603.06,29.39,872724.47
conventional,1295284.95,1233376.17,13363.55,2542024.67
organic,70030.12,89310.74,29.39,159370.25
conventional,170180.1,48756.91,50,218987.01
organic,5006.95,2549.38,0,7556.33
conventional,8906,4313.59,346.67,13566.26
organic,2031.45,0,0,2031.45
conventional,380840.14,88417.31,13094.96,482352.41
organic,4812.47,4548.93,0,9361.4
conventional,302719.36,225669.94,13.34,528402.64
organic,19884.37,6938.9,0,26823.27
conventional,16868.07,22956.56,522.2,40346.83
organic,1020.41,1257.26,1.42,2279.09
conventional,118607.02,12165.88,0,130772.9
organic,12355.85,21486.25,0,33842.1
conventional,68869.15,15732.03,620,85221.18
organic,4807.69,11495.59,0,16303.28
conventional,1957970.66,169404.38,156109.36,2283484.4
organic,84008.23,195.05,0,84203.28
conventional,172923.79,13071.83,857.52,186853.14
organic,7941.2,0,0,7941.2
conventional,109090.96,73055.36,3853.11,185999.43
organic,31075.05,0,0,31075.05
conventional,161876.91,20190.3,69.88,182137.09
organic,2119.76,2918.82,0,5038.58
conventional,133556.21,36244.93,2440.45,172241.59
organic,2781.62,1834.99,0,4616.61
conventional,410354.68,229449.29,6177.16,645981.13
organic,16840.79,7626.54,0,24467.33
conventional,213786.65,426910.54,4700.2,645397.39
organic,14730.16,9946.6,0,24676.76
conventional,273121.94,24034.98,13047.83,310204.75
organic,5771.45,6724.13,0,12495.58
conventional,30948.95,5271.58,12514.11,48734.64
organic,6770.17,8.32,0,6778.49
conventional,1521724.13,552566.29,78093.32,2152383.74
organic,96766.57,19030.38,0,115796.95
conventional,112150.59,14289.76,226.66,126667.01
organic,4730.22,2807.02,0,7537.24
conventional,58771.26,10142.29,3.33,68916.88
organic,5555.74,85.86,0,5641.6
conventional,207353.85,576992.01,1211.55,785557.41
organic,22421.87,2306.67,0,24728.54
conventional,115331.86,30963,4960.4,151255.26
organic,2712.49,1302.46,0,4014.95
conventional,42159.36,112308.16,522.19,154989.71
organic,382.22,0,0,382.22
conventional,87104.89,121456.97,311.84,208873.7
organic,7549.21,492,0,8041.21
conventional,1326371.59,88036.4,123832.18,1538240.17
organic,43654.08,143.82,0,43797.9
conventional,70159.95,34876.4,1907.77,106944.12
organic,910.98,1369.11,0,2280.09
conventional,215149.5,401135.83,1504.03,617789.36
organic,2566.67,0,0,2566.67
conventional,1698421.04,554505.16,17827.32,2270753.52
organic,82488.2,19992.54,0,102480.74
conventional,147364.48,43457.61,303.33,191125.42
organic,4120.47,1716.6,0,5837.07
conventional,100716.69,50806.77,5556.67,157080.13
organic,6076.66,0,0,6076.66
conventional,467112.07,86167.49,456.67,553736.23
organic,36994.14,5829.91,0,42824.05
conventional,1243644.99,315171.27,2916.67,1561732.93
organic,105474.79,66130.56,0,171605.35
conventional,28708.05,21883.97,0,50592.02
organic,12980.83,8771.94,0,21752.77
conventional,100343.29,197704.83,9.18,298057.3
